"STATION_ID","DISTRICT","TOWS","SURVEY_YEAR","LATITUDE","LONGITUDE","STRATUM","TOTAL_AREA"
"B-07","West",1,1975,55.33333,-164,4,13634
"F-07","West",1,1976,56.66667,-164,4,20050
"C-04","Outer",1,1979,55.66667,-165.8,5,9624
"F-08","West",1,1980,56.66667,-163.38333,4,20050
"A-04","Outer",1,1982,55,-165.75,5,9223
"J-12","East",1,1984,58,-160.85,2,7218
"A-03","Outer",1,1984,55,-166.33333,5,10025
"D-07","West",1,1989,56,-164,4,19649
"H-07","West",1,1989,57.33333,-164,4,19649
"B-04","Outer",1,1991,55.33333,-165.78333,5,9624
"H-07","West",1,1993,57.33333,-164,4,20050
"F-12","Central",1,1997,56.66667,-160.98333,3,9624
"E-01","Outer",1,1999,56.33333,-167.65,5,10025
"I-03","West",1,2002,57.66667,-166.5,4,20050
"K-14","East",1,2000,58.33333,-159.55,2,7218
"C-01","Outer",1,2000,55.66667,-167.58333,5,10025
"D-07","West",1,1998,56,-164,4,20050
"B-05","Outer",1,1998,55.33333,-165.16667,5,10025
"E-09","Central",1,1994,56.33333,-162.8,3,9624
"D-08","West",1,2005,56,-163.4,4,20050
"J-08","North",1,2009,58,-163.36667,1,54536
"B-03","Outer",1,2009,55.33333,-166.35,5,10025
"I-09","North",2,2007,57.66667,-162.75,1,54536
"E-07","West",1,2003,56.33333,-164,4,20050
"H-03","West",1,2003,57.33333,-166.48333,4,20050
"J-01","West",1,2005,58,-167.8,4,20050
"K-14","East",1,2006,58.33333,-159.55,2,7218
"E-09","Central",1,2004,56.33333,-162.8,3,9624
"I-13","Central",2,2008,57.66667,-160.26667,3,9624
"J-08","North",1,2004,58,-163.36667,1,54536
"A-06","Outer",1,2002,55,-164.58333,5,9624
"B-04","Outer",1,2004,55.33333,-165.78333,5,10025
"I-12","Central",2,2012,57.66667,-160.88333,3,9624
"H-13","Central",2,2012,57.33333,-160.3,3,9624
"H-09","North",1,2015,57.33333,-162.76667,1,54536
"D-07","West",1,2015,56,-164,4,20050
"B-03","Outer",1,2015,55.33333,-166.35,5,10025
"I-01","West",1,2013,57.66667,-167.76667,4,20050
"H-08","West",1,2015,57.33333,-163.38333,4,20050
"I-12","Central",1,2014,57.66667,-160.88333,3,9624
"A-02","Outer",1,1976,55,-166.93333,5,8421
"D-07","West",1,1978,56,-164,4,17644
"H-06","West",1,1978,57.33333,-164.61667,4,17644
"C-03","Outer",1,1979,55.66667,-166.38333,5,9624
"C-02","Outer",1,1982,55.66667,-166.98333,5,9223
"C-07","West",1,1982,55.66667,-164,4,20050
"E-10","Central",1,1983,56.33333,-162.2,3,9624
"J-13","East",1,1984,58,-160.21667,2,7218
"I-06","West",1,1985,57.66667,-164.61667,4,20050
"H-16","East",1,1985,57.33333,-158.4,2,7218
"J-15","East",1,1985,58,-158.96667,2,7218
"F-13","East",1,1987,56.66667,-160.36667,2,6817
"E-08","West",1,1988,56.33333,-163.4,4,19649
"J-11","Central",1,1991,58,-161.48333,3,9624
"C-06","West",1,1991,55.66667,-164.58333,4,20050
"H-06","West",1,1992,57.33333,-164.61667,4,20050
"K-13","East",1,1993,58.33333,-160.18333,2,7218
"D-08","West",2,1999,56,-163.4,4,20050
"F-14","East",1,2001,56.66667,-159.75,2,7218
"H-04","West",1,1997,57.33333,-165.86667,4,20050
"B-03","Outer",1,1999,55.33333,-166.35,5,10025
"K-11","East",1,1996,58.33333,-161.4,2,7218
"F-09","Central",1,1994,56.66667,-162.78333,3,9624
"C-08","West",1,1996,55.66667,-163.4,4,20050
"G-12","Central",2,2007,57,-160.95,3,9624
"D-08","West",1,2007,56,-163.4,4,20050
"C-01","Outer",1,2003,55.66667,-167.58333,5,10025
"J-16","East",1,2005,58,-158.31667,2,7218
"A-02","Outer",1,2007,55,-166.93333,5,10025
"I-12","Central",2,2006,57.66667,-160.88333,3,9624
"J-04","West",1,2006,58,-165.9,4,20050
"I-02","West",1,2008,57.66667,-167.13333,4,20050
"D-10","Central",2,2008,56,-162.23333,3,9624
"I-02","West",1,2004,57.66667,-167.13333,4,20050
"C-03","Outer",1,2014,55.66667,-166.38333,5,10025
"J-11","Central",1,2015,58,-161.48333,3,9624
"B-01","Outer",1,2011,55.33333,-167.55,5,10025
"F-13","East",2,2011,56.66667,-160.36667,2,7218
"D-10","Central",1,2013,56,-162.23333,3,9624
"E-06","West",1,2013,56.33333,-164.58333,4,20050
"C-04","Outer",1,2010,55.66667,-165.8,5,10025
"I-10","North",2,2010,57.66667,-162.13333,1,54536
"J-01","West",1,2010,58,-167.8,4,20050
"H-03","West",1,2012,57.33333,-166.48333,4,20050
"J-05","North",1,1976,58,-165.25,1,51729
"G-11","Central",1,1978,57,-161.56667,3,9624
"C-05","Outer",1,1977,55.66667,-165.16667,5,9223
"K-14","East",1,1979,58.33333,-159.55,2,7218
"I-04","West",1,1983,57.66667,-165.88333,4,20050
"J-10","North",1,1983,58,-162.11667,1,54536
"A-04","Outer",1,1985,55,-165.75,5,9624
"B-08","West",1,1986,55.33333,-163.41667,4,20050
"I-04","West",1,1987,57.66667,-165.88333,4,20050
"J-16","East",1,1987,58,-158.31667,2,6817
"I-16","East",1,1989,57.66667,-158.35,2,7218
"D-05","West",1,1989,56,-165.18333,4,19649
"H-07","West",1,1990,57.33333,-164,4,20050
"I-05","West",1,1993,57.66667,-165.25,4,20050
"B-06","Outer",1,1995,55.33333,-164.58333,5,10025
"A-02","Outer",1,1995,55,-166.93333,5,10025
"C-03","Outer",1,2001,55.66667,-166.38333,5,10025
"G-15","East",1,1999,57,-159.11667,2,6416
"A-06","Outer",1,1997,55,-164.58333,5,10025
"H-16","East",1,1998,57.33333,-158.4,2,7218
"J-11","Central",1,1996,58,-161.48333,3,9624
"B-02","Outer",1,2001,55.33333,-166.96667,5,10025
"J-02","West",1,1994,58,-167.16667,4,20050
"E-10","Central",1,1996,56.33333,-162.2,3,9624
"D-09","Central",1,1994,56,-162.81667,3,9624
"B-07","West",1,1994,55.33333,-164,4,20050
"H-06","West",1,2000,57.33333,-164.61667,4,20050
"J-12","East",1,1999,58,-160.85,2,6416
"K-14","East",1,2009,58.33333,-159.55,2,7218
"K-01","West",1,2005,58.33333,-167.83333,4,20050
"H-01","West",1,2009,57.33333,-167.73333,4,20050
"A-06","Outer",1,2009,55,-164.58333,5,10025
"D-04","Outer",1,1994,56,-165.78333,5,10025
"D-01","Outer",1,2008,56,-167.61667,5,10025
"D-07","West",1,2006,56,-164,4,20050
"J-07","North",1,2006,58,-164,1,54536
"H-06","West",1,2008,57.33333,-164.61667,4,20050
"K-01","West",1,2008,58.33333,-167.83333,4,20050
"E-11","Central",1,2013,56.33333,-161.61667,3,9624
"K-03","North",1,2014,58.33333,-166.55,1,54536
"B-08","West",1,2015,55.33333,-163.41667,4,20050
"D-01","Outer",1,2015,56,-167.61667,5,10025
"I-12","Central",2,2011,57.66667,-160.88333,3,9624
"D-02","Outer",1,2013,56,-167,5,10025
"B-08","West",1,2010,55.33333,-163.41667,4,20050
"K-14","East",1,2012,58.33333,-159.55,2,7218
"D-01","Outer",1,2012,56,-167.61667,5,10025
"I-02","West",1,1975,57.66667,-167.13333,4,13634
"G-12","Central",1,1978,57,-160.95,3,9624
"E-03","Outer",1,1977,56.33333,-166.41667,5,9223
"E-01","Outer",1,1980,56.33333,-167.65,5,9624
"I-14","East",1,1980,57.66667,-159.63333,2,7218
"E-09","Central",1,1984,56.33333,-162.8,3,9624
"H-03","West",1,1983,57.33333,-166.48333,4,20050
"E-01","Outer",1,1986,56.33333,-167.65,5,9624
"K-10","North",1,1987,58.33333,-162.05,1,53734
"F-11","Central",1,1988,56.66667,-161.58333,3,9624
"D-03","Outer",1,1988,56,-166.4,5,9624
"G-11","Central",1,1990,57,-161.56667,3,9624
"Z-05","Outer",1,1993,54.66667,-165.15,5,10025
"H-14","Central",1,1993,57.33333,-159.66667,3,9624
"G-12","Central",1,1993,57,-160.95,3,9624
"J-06","North",1,1995,58,-164.61667,1,54536
"K-03","North",1,1997,58.33333,-166.55,1,54536
"H-07","West",1,2001,57.33333,-164,4,20050
"F-14","East",1,2002,56.66667,-159.75,2,7218
"H-10","North",2,2000,57.33333,-162.15,1,54135
"C-03","Outer",1,1998,55.66667,-166.38333,5,10025
"E-09","Central",1,2005,56.33333,-162.8,3,9624
"E-07","West",1,2009,56.33333,-164,4,20050
"F-06","West",1,2007,56.66667,-164.6,4,20050
"G-13","Central",2,2009,57,-160.33333,3,9624
"I-05","West",1,2003,57.66667,-165.25,4,20050
"G-03","West",1,2003,57,-166.46667,4,20050
"I-05","West",1,2009,57.66667,-165.25,4,20050
"I-15","East",1,2008,57.66667,-159.01667,2,7218
"F-03","West",1,2004,56.66667,-166.43333,4,20050
"G-13","Central",2,2006,57,-160.33333,3,9624
"J-12","East",1,2002,58,-160.85,2,7218
"K-07","North",1,2002,58.33333,-164,1,54135
"I-04","West",1,2008,57.66667,-165.88333,4,20050
"E-12","Central",1,2013,56.33333,-161,3,9624
"D-08","West",1,2013,56,-163.4,4,20050
"K-10","North",1,2010,58.33333,-162.05,1,54536
"J-06","North",1,2012,58,-164.61667,1,54536
"I-12","Central",1,1975,57.66667,-160.88333,3,9624
"E-08","West",1,1975,56.33333,-163.4,4,13634
"G-06","West",1,1975,57,-164.6,4,13634
"I-03","West",1,1976,57.66667,-166.5,4,20050
"G-06","West",1,1977,57,-164.6,4,13233
"E-05","West",1,1977,56.33333,-165.2,4,13233
"J-09","North",1,1979,58,-162.75,1,54135
"B-08","West",1,1980,55.33333,-163.41667,4,20050
"G-04","West",1,1982,57,-165.85,4,20050
"I-16","East",1,1983,57.66667,-158.35,2,7218
"J-07","North",1,1984,58,-164,1,54536
"G-14","East",1,1985,57,-159.71667,2,7218
"J-11","Central",1,1985,58,-161.48333,3,9624
"F-09","Central",1,1985,56.66667,-162.78333,3,9624
"E-10","Central",1,1986,56.33333,-162.2,3,9624
"D-09","Central",1,1987,56,-162.81667,3,9624
"D-07","West",1,1987,56,-164,4,20050
"K-10","North",1,1988,58.33333,-162.05,1,53333
"G-05","West",1,1990,57,-165.21667,4,20050
"B-07","West",1,1991,55.33333,-164,4,20050
"B-05","Outer",1,1992,55.33333,-165.16667,5,9624
"D-10","Central",1,1992,56,-162.23333,3,9624
"J-09","North",1,1999,58,-162.75,1,53734
"A-04","Outer",1,1995,55,-165.75,5,10025
"C-02","Outer",1,1995,55.66667,-166.98333,5,10025
"I-10","North",1,1997,57.66667,-162.13333,1,54536
"C-09","Central",2,1999,55.66667,-162.83333,3,9624
"A-04","Outer",1,1997,55,-165.75,5,10025
"H-15","East",1,2001,57.33333,-159.06667,2,7218
"H-12","Central",1,2001,57.33333,-160.93333,3,9624
"F-11","Central",1,1996,56.66667,-161.58333,3,9624
"B-02","Outer",1,1998,55.33333,-166.96667,5,10025
"H-13","Central",2,2000,57.33333,-160.3,3,9223
"H-09","North",1,2000,57.33333,-162.76667,1,54135
"F-07","West",1,1998,56.66667,-164,4,20050
"H-03","West",1,1998,57.33333,-166.48333,4,20050
"C-07","West",1,1994,55.66667,-164,4,20050
"H-16","East",1,2009,57.33333,-158.4,2,7218
"J-06","North",1,2003,58,-164.61667,1,54536
"H-02","West",1,2007,57.33333,-167.11667,4,20050
"J-02","West",1,2009,58,-167.16667,4,20050
"D-02","Outer",1,2009,56,-167,5,10025
"I-09","North",1,2003,57.66667,-162.75,1,54536
"B-02","Outer",1,2005,55.33333,-166.96667,5,10025
"C-05","Outer",1,2007,55.66667,-165.16667,5,10025
"H-04","West",1,1994,57.33333,-165.86667,4,20050
"B-02","Outer",1,2004,55.33333,-166.96667,5,10025
"J-13","East",1,2013,58,-160.21667,2,7218
"H-10","North",1,2011,57.33333,-162.15,1,54536
"E-04","West",1,2015,56.33333,-165.8,4,20050
"I-02","West",1,2015,57.66667,-167.13333,4,20050
"I-16","East",1,2014,57.66667,-158.35,2,7218
"J-02","West",1,2010,58,-167.16667,4,20050
"E-08","West",1,2012,56.33333,-163.4,4,20050
"J-13","East",1,2014,58,-160.21667,2,7218
"F-10","Central",1,1976,56.66667,-162.18333,3,9624
"K-08","North",1,1976,58.33333,-163.36667,1,51729
"J-07","North",1,1979,58,-164,1,54135
"J-05","North",1,1979,58,-165.25,1,54135
"H-15","East",1,1981,57.33333,-159.06667,2,6015
"F-13","East",1,1982,56.66667,-160.36667,2,6817
"E-03","Outer",1,1982,56.33333,-166.41667,5,9223
"I-05","West",1,1983,57.66667,-165.25,4,20050
"H-15","East",1,1984,57.33333,-159.06667,2,7218
"B-07","West",1,1984,55.33333,-164,4,20050
"K-03","North",1,1985,58.33333,-166.55,1,54135
"F-14","East",1,1985,56.66667,-159.75,2,7218
"H-13","Central",1,1986,57.33333,-160.3,3,9624
"K-14","East",1,1988,58.33333,-159.55,2,6817
"H-14","Central",1,1989,57.33333,-159.66667,3,9624
"H-08","West",1,1989,57.33333,-163.38333,4,19649
"G-06","West",1,1989,57,-164.6,4,19649
"J-10","North",1,1992,58,-162.11667,1,53734
"J-01","West",1,1992,58,-167.8,4,20050
"G-09","Central",1,2001,57,-162.78333,3,9624
"I-08","North",1,1997,57.66667,-163.36667,1,54536
"G-07","West",1,1996,57,-164,4,20050
"G-06","West",1,1998,57,-164.6,4,20050
"F-08","West",1,1996,56.66667,-163.38333,4,20050
"H-04","West",1,2000,57.33333,-165.86667,4,20050
"J-12","East",2,2007,58,-160.85,2,7218
"C-08","West",1,2003,55.66667,-163.4,4,20050
"G-07","West",1,2003,57,-164,4,20050
"A-06","Outer",1,2006,55,-164.58333,5,10025
"E-12","Central",2,2008,56.33333,-161,3,9624
"D-10","Central",1,2002,56,-162.23333,3,9624
"A-04","Outer",1,2008,55,-165.75,5,10025
"J-11","Central",1,2011,58,-161.48333,3,9624
"F-02","West",1,2015,56.66667,-167.06667,4,20050
"G-12","Central",1,2014,57,-160.95,3,9624
"B-02","Outer",1,2010,55.33333,-166.96667,5,10025
"E-07","West",1,2012,56.33333,-164,4,20050
"B-01","Outer",1,1975,55.33333,-167.55,5,8822
"F-07","West",1,1978,56.66667,-164,4,17644
"J-14","East",1,1978,58,-159.6,2,4411
"J-12","East",1,1979,58,-160.85,2,7218
"F-11","Central",1,1980,56.66667,-161.58333,3,9624
"E-03","Outer",1,1981,56.33333,-166.41667,5,10025
"F-12","Central",1,1982,56.66667,-160.98333,3,9624
"J-08","North",1,1982,58,-163.36667,1,53333
"C-04","Outer",1,1981,55.66667,-165.8,5,10025
"F-07","West",1,1983,56.66667,-164,4,20050
"C-03","Outer",1,1984,55.66667,-166.38333,5,10025
"B-07","West",1,1985,55.33333,-164,4,20050
"H-04","West",1,1986,57.33333,-165.86667,4,20050
"J-02","West",1,1987,58,-167.16667,4,20050
"D-03","Outer",1,1989,56,-166.4,5,9624
"J-12","East",1,1991,58,-160.85,2,7218
"E-11","Central",1,1992,56.33333,-161.61667,3,9624
"F-01","Outer",1,1993,56.66667,-167.66667,5,10025
"H-04","West",1,1993,57.33333,-165.86667,4,20050
"E-09","Central",1,2001,56.33333,-162.8,3,9624
"I-16","East",1,2001,57.66667,-158.35,2,7218
"C-08","West",1,2001,55.66667,-163.4,4,20050
"F-13","East",1,1995,56.66667,-160.36667,2,7218
"B-07","West",1,1995,55.33333,-164,4,20050
"K-14","East",1,1998,58.33333,-159.55,2,7218
"I-11","Central",1,2002,57.66667,-161.5,3,9624
"E-05","West",1,1996,56.33333,-165.2,4,20050
"C-06","West",1,2000,55.66667,-164.58333,4,20050
"J-13","East",1,2005,58,-160.21667,2,7218
"C-09","Central",1,2005,55.66667,-162.83333,3,9624
"G-05","West",1,2009,57,-165.21667,4,20050
"D-03","Outer",1,2007,56,-166.4,5,10025
"E-04","West",1,2009,56.33333,-165.8,4,20050
"J-11","Central",2,2009,58,-161.48333,3,9624
"E-08","West",1,1994,56.33333,-163.4,4,20050
"K-06","North",1,1994,58.33333,-164.63333,1,54536
"J-08","North",1,2008,58,-163.36667,1,54536
"F-01","Outer",1,2002,56.66667,-167.66667,5,9624
"D-02","Outer",1,2002,56,-167,5,9624
"E-01","Outer",1,2014,56.33333,-167.65,5,10025
"H-16","East",1,2014,57.33333,-158.4,2,7218
"F-11","Central",1,2010,56.66667,-161.58333,3,9624
"B-04","Outer",1,2010,55.33333,-165.78333,5,10025
"G-09","Central",1,1975,57,-162.78333,3,9624
"E-03","Outer",1,1976,56.33333,-166.41667,5,8421
"K-07","North",1,1980,58.33333,-164,1,54135
"D-10","Central",1,1980,56,-162.23333,3,9624
"J-01","West",1,1982,58,-167.8,4,20050
"G-15","East",1,1984,57,-159.11667,2,7218
"E-06","West",1,1985,56.33333,-164.58333,4,20050
"J-01","West",1,1985,58,-167.8,4,20050
"D-02","Outer",1,1987,56,-167,5,9624
"G-14","East",1,1988,57,-159.71667,2,6817
"K-06","North",1,1989,58.33333,-164.63333,1,53734
"G-15","East",1,1990,57,-159.11667,2,7218
"D-05","West",1,1991,56,-165.18333,4,20050
"I-13","Central",1,1992,57.66667,-160.26667,3,9624
"F-14","East",1,1994,56.66667,-159.75,2,7218
"H-06","West",1,1995,57.33333,-164.61667,4,20050
"K-02","West",1,1995,58.33333,-167.18333,4,20050
"G-08","West",1,1998,57,-163.38333,4,20050
"A-05","Outer",1,2001,55,-165.15,5,10025
"H-11","Central",1,1997,57.33333,-161.53333,3,9624
"I-16","East",1,2005,57.66667,-158.35,2,7218
"G-02","West",1,2005,57,-167.08333,4,20050
"D-02","Outer",1,2005,56,-167,5,10025
"B-01","Outer",1,2004,55.33333,-167.55,5,10025
"I-04","West",1,2006,57.66667,-165.88333,4,20050
"K-01","West",1,2002,58.33333,-167.83333,4,20050
"K-05","North",1,2013,58.33333,-165.28333,1,54536
"G-10","Central",1,2013,57,-162.16667,3,9624
"J-04","West",1,2015,58,-165.9,4,20050
"K-06","North",1,2012,58.33333,-164.63333,1,54536
"H-08","West",1,1975,57.33333,-163.38333,4,13634
"D-02","Outer",1,1978,56,-167,5,10025
"F-13","East",1,1979,56.66667,-160.36667,2,7218
"C-03","Outer",1,1980,55.66667,-166.38333,5,9624
"D-02","Outer",1,1980,56,-167,5,9624
"G-15","East",1,1981,57,-159.11667,2,6015
"H-01","West",1,1981,57.33333,-167.73333,4,20050
"C-07","West",1,1984,55.66667,-164,4,20050
"F-06","West",1,1985,56.66667,-164.6,4,20050
"E-09","Central",1,1985,56.33333,-162.8,3,9624
"C-02","Outer",1,1986,55.66667,-166.98333,5,9624
"G-10","Central",1,1987,57,-162.16667,3,9624
"E-09","Central",1,1990,56.33333,-162.8,3,9624
"I-04","West",1,1991,57.66667,-165.88333,4,20050
"F-12","Central",2,1999,56.66667,-160.98333,3,9624
"E-03","Outer",1,2001,56.33333,-166.41667,5,10025
"B-07","West",1,2001,55.33333,-164,4,20050
"J-16","East",1,2001,58,-158.31667,2,7218
"B-05","Outer",1,1995,55.33333,-165.16667,5,10025
"H-03","West",1,1995,57.33333,-166.48333,4,20050
"F-07","West",1,2001,56.66667,-164,4,20050
"D-08","West",1,2002,56,-163.4,4,20050
"I-05","West",1,1996,57.66667,-165.25,4,20050
"F-14","East",2,2000,56.66667,-159.75,2,7218
"D-06","West",1,1996,56,-164.58333,4,20050
"D-03","Outer",1,1994,56,-166.4,5,10025
"B-07","West",1,1997,55.33333,-164,4,20050
"J-16","East",1,2009,58,-158.31667,2,7218
"G-11","Central",1,2003,57,-161.56667,3,9624
"K-08","North",1,2005,58.33333,-163.36667,1,54536
"D-04","Outer",1,2007,56,-165.78333,5,10025
"J-02","West",1,2007,58,-167.16667,4,20050
"H-01","West",1,2007,57.33333,-167.73333,4,20050
"F-02","West",1,2003,56.66667,-167.06667,4,20050
"I-11","Central",2,2009,57.66667,-161.5,3,9624
"Z-05","Outer",1,2007,54.66667,-165.15,5,10025
"H-08","West",2,2006,57.33333,-163.38333,4,20050
"K-06","North",1,2006,58.33333,-164.63333,1,54536
"F-04","West",1,2006,56.66667,-165.83333,4,20050
"K-14","East",1,2002,58.33333,-159.55,2,7218
"J-14","East",1,2008,58,-159.6,2,7218
"K-05","North",1,2002,58.33333,-165.28333,1,54135
"G-06","West",1,2004,57,-164.6,4,20050
"K-04","North",1,2004,58.33333,-165.91667,1,54536
"J-08","North",1,2011,58,-163.36667,1,54536
"E-08","West",1,2013,56.33333,-163.4,4,20050
"D-05","West",1,2013,56,-165.18333,4,20050
"E-03","Outer",1,2013,56.33333,-166.41667,5,10025
"J-09","North",1,2015,58,-162.75,1,54536
"F-02","West",1,2012,56.66667,-167.06667,4,20050
"D-09","Central",1,2010,56,-162.81667,3,9624
"K-10","North",1,2014,58.33333,-162.05,1,54536
"E-09","Central",1,2014,56.33333,-162.8,3,9624
"I-08","North",1,1975,57.66667,-163.36667,1,39298
"I-07","West",1,1976,57.66667,-164,4,20050
"G-08","West",1,1977,57,-163.38333,4,13233
"A-04","Outer",1,1979,55,-165.75,5,9624
"I-16","East",1,1979,57.66667,-158.35,2,7218
"G-04","West",1,1980,57,-165.85,4,20050
"G-13","Central",1,1980,57,-160.33333,3,9624
"I-06","West",1,1982,57.66667,-164.61667,4,20050
"H-11","Central",1,1982,57.33333,-161.53333,3,9624
"J-11","Central",1,1982,58,-161.48333,3,9624
"K-03","North",1,1982,58.33333,-166.55,1,53333
"F-10","Central",1,1986,56.66667,-162.18333,3,9624
"D-08","West",1,1986,56,-163.4,4,20050
"E-08","West",1,1987,56.33333,-163.4,4,20050
"D-04","Outer",1,1989,56,-165.78333,5,9624
"J-11","Central",1,1989,58,-161.48333,3,9624
"H-11","Central",1,1991,57.33333,-161.53333,3,9624
"G-12","Central",1,1992,57,-160.95,3,9624
"J-13","East",1,1993,58,-160.21667,2,7218
"H-02","West",1,1999,57.33333,-167.11667,4,20050
"D-10","Central",1,1997,56,-162.23333,3,9624
"G-13","Central",1,1995,57,-160.33333,3,9624
"F-02","West",1,1997,56.66667,-167.06667,4,20050
"J-15","East",1,1996,58,-158.96667,2,7218
"H-09","North",1,2002,57.33333,-162.76667,1,54135
"H-13","Central",1,1994,57.33333,-160.3,3,9624
"E-12","Central",1,1994,56.33333,-161,3,9624
"E-11","Central",1,1994,56.33333,-161.61667,3,9624
"J-11","Central",1,1997,58,-161.48333,3,9624
"K-11","East",1,2005,58.33333,-161.4,2,7218
"I-02","West",1,2003,57.66667,-167.13333,4,20050
"H-13","Central",1,2003,57.33333,-160.3,3,9624
"J-05","North",1,2005,58,-165.25,1,54536
"K-07","North",1,2009,58.33333,-164,1,54536
"G-04","West",1,2004,57,-165.85,4,20050
"D-04","Outer",1,2008,56,-165.78333,5,10025
"F-03","West",1,2014,56.66667,-166.43333,4,20050
"J-03","West",1,2011,58,-166.51667,4,20050
"D-03","Outer",1,2011,56,-166.4,5,10025
"G-02","West",1,2013,57,-167.08333,4,20050
"C-04","Outer",1,2015,55.66667,-165.8,5,10025
"C-02","Outer",1,2010,55.66667,-166.98333,5,10025
"A-03","Outer",1,2012,55,-166.33333,5,10025
"E-08","West",1,2014,56.33333,-163.4,4,20050
"J-07","North",1,2012,58,-164,1,54536
"B-02","Outer",1,2012,55.33333,-166.96667,5,10025
"I-11","Central",1,1975,57.66667,-161.5,3,9624
"D-09","Central",1,1978,56,-162.81667,3,9624
"A-05","Outer",1,1979,55,-165.15,5,9624
"I-05","West",1,1980,57.66667,-165.25,4,20050
"F-14","East",1,1980,56.66667,-159.75,2,7218
"K-14","East",1,1982,58.33333,-159.55,2,6817
"F-05","West",1,1983,56.66667,-165.21667,4,20050
"G-13","Central",1,1984,57,-160.33333,3,9624
"H-11","Central",1,1984,57.33333,-161.53333,3,9624
"K-02","West",1,1986,58.33333,-167.18333,4,20050
"J-10","North",1,1986,58,-162.11667,1,54135
"B-05","Outer",1,1987,55.33333,-165.16667,5,9624
"C-03","Outer",1,1988,55.66667,-166.38333,5,9624
"K-13","East",1,1990,58.33333,-160.18333,2,7218
"F-11","Central",1,1990,56.66667,-161.58333,3,9624
"J-11","Central",1,1990,58,-161.48333,3,9624
"C-08","West",1,1991,55.66667,-163.4,4,20050
"D-04","Outer",1,1991,56,-165.78333,5,9624
"F-08","West",1,1993,56.66667,-163.38333,4,20050
"I-01","West",1,1997,57.66667,-167.76667,4,20050
"D-08","West",1,1997,56,-163.4,4,20050
"J-15","East",1,1995,58,-158.96667,2,7218
"K-13","East",1,1995,58.33333,-160.18333,2,7218
"J-15","East",1,2001,58,-158.96667,2,7218
"J-02","West",1,2001,58,-167.16667,4,20050
"K-13","East",1,1998,58.33333,-160.18333,2,7218
"J-03","West",1,2000,58,-166.51667,4,20050
"F-01","Outer",1,1998,56.66667,-167.66667,5,10025
"G-04","West",1,2003,57,-165.85,4,20050
"J-10","North",1,2005,58,-162.11667,1,54536
"A-03","Outer",1,2009,55,-166.33333,5,10025
"K-09","North",1,2009,58.33333,-162.71667,1,54536
"H-01","West",1,2004,57.33333,-167.73333,4,20050
"G-12","Central",2,2008,57,-160.95,3,9624
"J-02","West",1,2002,58,-167.16667,4,20050
"J-15","East",1,2011,58,-158.96667,2,7218
"H-06","West",1,2015,57.33333,-164.61667,4,20050
